process,model,case,seed,score,auroc,auprc,tpr_at_fpr5,n0_mean,case_mean
RW,MLPQR,A0,2,S_gls_pool,0.3525666666666667,0.3993044372000812,0.01,1.0616193749983733,0.692901161346405
RW,MLPQR,A0,2,S_gls_emp,0.3458777777777778,0.3967063002344325,0.01,1.0015000832385528,0.6442593990177761
RW,MLPQR,A0,2,S_chi2,0.5437555555555555,0.4794234506807622,0.0033333333333333335,3.985238351552213,3.0498669047050337
RW,MLPQR,A0,2,S_maha,0.029200000000000007,0.3096055444289963,0.0,18.693781639742955,4.012167934658977
RW,MLPQR,A1,2,S_max,0.27423333333333333,0.3779268730745905,0.0,1.8368331189647453,1.3569072080372053
RW,MLPQR,A1,2,S_band,0.37387777777777775,0.5210197797974128,0.11333333333333333,0.369375,0.28458333333333335
RW,MLPQR,A1,2,S_mean,0.5221888888888889,0.5207106402680834,0.06,5.047005507063337,5.277913144171024
RW,MLPQR,A1,2,S_gls_pert,0.5424444444444445,0.5412134925724159,0.07,1.0740461023978156,1.1913481395646761
RW,MLPQR,A1,2,S_gls_pool,0.5432,0.5400972355696914,0.07,1.0616193749983733,1.1788685911227328
RW,MLPQR,A1,2,S_gls_emp,0.5430888888888888,0.5381054008211004,0.07,1.0015000832385528,1.1104117766308215
RW,MLPQR,A1,2,S_chi2,0.5295222222222222,0.5148519021168466,0.05333333333333334,3.985238351552213,3.9772278449831324
RW,MLPQR,A1,2,S_maha,0.05225555555555557,0.3123910883393885,0.0,18.693781639742955,5.020300928437824
RW,MLPQR,A2,2,S_max,0.5126,0.5111810769638422,0.0,1.8368331189647453,1.8693303350618704
RW,MLPQR,A2,2,S_band,0.5088222222222223,0.5164773016683702,0.07333333333333333,0.369375,0.37854166666666667
RW,MLPQR,A2,2,S_mean,0.5127555555555556,0.5296663188160449,0.08,5.047005507063337,5.256400249094548
RW,MLPQR,A2,2,S_gls_pert,0.5186,0.5361233960719156,0.08333333333333333,1.0740461023978156,1.1540239030185186
RW,MLPQR,A2,2,S_gls_pool,0.5203555555555556,0.5386708298352748,0.08,1.0616193749983733,1.1443867250395816
RW,MLPQR,A2,2,S_gls_emp,0.5222,0.5378580213432745,0.08,1.0015000832385528,1.0803150823963938
RW,MLPQR,A2,2,S_chi2,0.49871111111111116,0.5240788891514538,0.07333333333333333,3.985238351552213,4.318592822071532
RW,MLPQR,A2,2,S_maha,0.5099333333333333,0.504460512570901,0.06333333333333334,18.693781639742955,18.8541564657785
RW,MLPQR,A3,2,S_max,0.5638611111111111,0.5436738944599034,0.0,1.8368331189647453,1.9608803689230168
RW,MLPQR,A3,2,S_band,0.5118611111111111,0.503869102888773,0.04,0.369375,0.37552083333333336
RW,MLPQR,A3,2,S_mean,0.4991111111111111,0.5016483570434872,0.05,5.047005507063337,5.045380486982209
RW,MLPQR,A3,2,S_gls_pert,0.4966666666666667,0.501362596717792,0.05333333333333334,1.0740461023978156,1.0680051429090107
RW,MLPQR,A3,2,S_gls_pool,0.49593333333333334,0.5009743691559039,0.05,1.0616193749983733,1.0546827342570801
RW,MLPQR,A3,2,S_gls_emp,0.4955777777777778,0.502148647947696,0.056666666666666664,1.0015000832385528,0.9973295758651372
RW,MLPQR,A3,2,S_chi2,0.49770000000000003,0.503464717027849,0.05333333333333334,3.985238351552213,4.01427429233669
RW,MLPQR,A3,2,S_maha,0.6692222222222223,0.6638558749774275,0.16666666666666666,18.693781639742955,25.551176437470602
RW,MLPQR,A4,2,S_max,0.6991333333333334,0.6751476145590742,0.0,1.8368331189647453,2.1872708720393206
RW,MLPQR,A4,2,S_band,0.6307777777777778,0.5978029467012879,0.08,0.369375,0.5073958333333334
RW,MLPQR,A4,2,S_mean,0.5666111111111111,0.5801288995471423,0.10333333333333333,5.047005507063337,6.000579257490772
RW,MLPQR,A4,2,S_gls_pert,0.5358111111111111,0.5576203641218509,0.09666666666666666,1.0740461023978156,1.213938335242141
RW,MLPQR,A4,2,S_gls_pool,0.5436,0.5605589383931051,0.1,1.0616193749983733,1.2104742525166023
RW,MLPQR,A4,2,S_gls_emp,0.5425444444444444,0.5565653261760697,0.09333333333333334,1.0015000832385528,1.1387719255544198
RW,MLPQR,A4,2,S_chi2,0.5860111111111111,0.6050991690912181,0.10333333333333333,3.985238351552213,5.947674987765804
RW,MLPQR,A4,2,S_maha,0.7524333333333333,0.7641596668986395,0.2966666666666667,18.693781639742955,33.30442466496835
RW,MLPQR_CAL,A0,0,S_max,0.12871111111111114,0.325717070364785,0.0,1.5243367076916243,0.8520177612018882
RW,MLPQR_CAL,A0,0,S_band,0.23602777777777778,0.44919849544208074,0.006666666666666667,0.20427083333333335,0.028854166666666667
RW,MLPQR_CAL,A0,0,S_mean,0.3184111111111111,0.3831954830315067,0.006666666666666667,3.7078300793264747,2.1510686968016954
RW,MLPQR_CAL,A0,0,S_gls_pert,0.3688,0.40272992269441255,0.006666666666666667,0.8723348061848181,0.5633225250584748
RW,MLPQR_CAL,A0,0,S_gls_pool,0.36665555555555557,0.40104338877611156,0.006666666666666667,0.8637721733762583,0.5507102415289243
RW,MLPQR_CAL,A0,0,S_gls_emp,0.3748222222222223,0.40376930142520245,0.01,0.8068569035069034,0.5224120764373076
RW,MLPQR_CAL,A0,0,S_chi2,0.6887777777777779,0.6027082939623285,0.0033333333333333335,2.5999008845543288,3.0280514319244323
RW,MLPQR_CAL,A0,0,S_maha,0.022755555555555564,0.3093018455699505,0.0,13.046739869643618,2.7773433845902273
RW,MLPQR_CAL,A1,0,S_max,0.26465555555555553,0.3705108082399525,0.0033333333333333335,1.5243367076916243,1.1122172581717833
RW,MLPQR_CAL,A1,0,S_band,0.3540055555555556,0.475057509735476,0.03333333333333333,0.20427083333333335,0.128125
RW,MLPQR_CAL,A1,0,S_mean,0.5364666666666666,0.5213459277929197,0.05333333333333334,3.7078300793264747,3.953115235389123
RW,MLPQR_CAL,A1,0,S_gls_pert,0.5521111111111111,0.5289863518861544,0.04,0.8723348061848181,0.9606041675644453
RW,MLPQR_CAL,A1,0,S_gls_pool,0.5523111111111111,0.520614330017513,0.03333333333333333,0.8637721733762583,0.9458243758960725
RW,MLPQR_CAL,A1,0,S_gls_emp,0.5563222222222223,0.5273644952532132,0.02666666666666667,0.8068569035069034,0.8960305609858122
RW,MLPQR_CAL,A1,0,S_chi2,0.5487666666666666,0.5394862994271957,0.05333333333333334,2.5999008845543288,2.7350464500499196
RW,MLPQR_CAL,A1,0,S_maha,0.05051111111111112,0.3121717919656665,0.0,13.046739869643618,3.5494954398258036
RW,MLPQR_CAL,A2,0,S_max,0.5145555555555555,0.5261347250845458,0.056666666666666664,1.5243367076916243,1.5552899435316503
RW,MLPQR_CAL,A2,0,S_band,0.5122055555555556,0.5114782698622528,0.043333333333333335,0.20427083333333335,0.21197916666666666
RW,MLPQR_CAL,A2,0,S_mean,0.5123777777777778,0.5181544803445728,0.06333333333333334,3.7078300793264747,3.831451222174486
RW,MLPQR_CAL,A2,0,S_gls_pert,0.522988888888889,0.5282125189775512,0.06666666666666667,0.8723348061848181,0.9300140838343611
RW,MLPQR_CAL,A2,0,S_gls_pool,0.5243111111111111,0.5296584612362749,0.06333333333333334,0.8637721733762583,0.9238675513472148
RW,MLPQR_CAL,A2,0,S_gls_emp,0.5358777777777778,0.5346331228914097,0.056666666666666664,0.8068569035069034,0.883662597067636
RW,MLPQR_CAL,A2,0,S_chi2,0.49108888888888885,0.5116356405493743,0.056666666666666664,2.5999008845543288,2.626516503596866
RW,MLPQR_CAL,A2,0,S_maha,0.5100111111111112,0.5183216512433649,0.06,13.046739869643618,13.365288736188921
RW,MLPQR_CAL,A3,0,S_max,0.5702611111111111,0.5576269614535331,0.056666666666666664,1.5243367076916243,1.6423159981127864
RW,MLPQR_CAL,A3,0,S_band,0.5256555555555555,0.5095724690271073,0.043333333333333335,0.20427083333333335,0.21083333333333334
RW,MLPQR_CAL,A3,0,S_mean,0.4998611111111111,0.5024368502037857,0.05333333333333334,3.7078300793264747,3.7044190131595953
RW,MLPQR_CAL,A3,0,S_gls_pert,0.5034166666666666,0.5075346374460964,0.05333333333333334,0.8723348061848181,0.8791201893759741
RW,MLPQR_CAL,A3,0,S_gls_pool,0.5041722222222222,0.5076308842638437,0.05,0.8637721733762583,0.8724217191445799
RW,MLPQR_CAL,A3,0,S_gls_emp,0.5081277777777777,0.5125264198477364,0.05333333333333334,0.8068569035069034,0.8266877611214926
RW,MLPQR_CAL,A3,0,S_chi2,0.4828388888888889,0.49440948140576585,0.05,2.5999008845543288,2.548514456821168
RW,MLPQR_CAL,A3,0,S_maha,0.6821722222222222,0.6874918529736327,0.20666666666666667,13.046739869643618,18.537698345521893
RW,MLPQR_CAL,A4,0,S_max,0.7176555555555556,0.6657375442870501,0.07333333333333333,1.5243367076916243,1.88592350383047
RW,MLPQR_CAL,A4,0,S_band,0.69715,0.6441902434370315,0.07333333333333333,0.20427083333333335,0.37625
RW,MLPQR_CAL,A4,0,S_mean,0.5982444444444444,0.6056668972610719,0.1,3.7078300793264747,4.766025978857698
RW,MLPQR_CAL,A4,0,S_gls_pert,0.576811111111111,0.5725855413328367,0.08666666666666667,0.8723348061848181,1.057245261496921
RW,MLPQR_CAL,A4,0,S_gls_pool,0.5716222222222223,0.5680651380105417,0.09333333333333334,0.8637721733762583,1.037799665929965
RW,MLPQR_CAL,A4,0,S_gls_emp,0.5774111111111111,0.5734961281040226,0.08333333333333333,0.8068569035069034,0.9842386050615937
RW,MLPQR_CAL,A4,0,S_chi2,0.5271888888888889,0.5817000502477965,0.14,2.5999008845543288,3.289392350962638
RW,MLPQR_CAL,A4,0,S_maha,0.7680111111111111,0.7850463172919866,0.39666666666666667,13.046739869643618,23.33510058517154
RW,MLPQR_CAL,A0,1,S_max,0.11609444444444444,0.32293132739319935,0.0,1.5629052699781498,0.8821740871649166
RW,MLPQR_CAL,A0,1,S_band,0.20005555555555554,0.4521991428845541,0.0,0.22416666666666665,0.0253125
RW,MLPQR_CAL,A0,1,S_mean,0.31087777777777775,0.3791120019321317,0.0,3.955819510041815,2.2375375826020925
RW,MLPQR_CAL,A0,1,S_gls_pert,0.37135555555555555,0.40250038763219176,0.0033333333333333335,0.8998369602494131,0.5898006569681438
RW,MLPQR_CAL,A0,1,S_gls_pool,0.3703333333333333,0.4018319918403955,0.0,0.8892878499679572,0.5843237758054352
RW,MLPQR_CAL,A0,1,S_gls_emp,0.3626555555555556,0.3983306623699378,0.0,0.8519097934027748,0.5498827295208482
RW,MLPQR_CAL,A0,1,S_chi2,0.6937333333333333,0.5932315105964802,0.0,2.6111397612332556,2.9477441051838036
RW,MLPQR_CAL,A0,1,S_maha,0.021833333333333333,0.3094194752769817,0.0,14.196507409947277,2.9249229735158218
RW,MLPQR_CAL,A1,1,S_max,0.26400555555555555,0.37555673401033574,0.016666666666666666,1.5629052699781498,1.1415780865127196
RW,MLPQR_CAL,A1,1,S_band,0.3383333333333333,0.4781145305019188,0.06,0.22416666666666665,0.14770833333333333
RW,MLPQR_CAL,A1,1,S_mean,0.5229999999999999,0.5125920950355025,0.04,3.955819510041815,4.08857998416969
RW,MLPQR_CAL,A1,1,S_gls_pert,0.5558,0.538679635455986,0.05,0.8998369602494131,1.0113618335681767
RW,MLPQR_CAL,A1,1,S_gls_pool,0.5545111111111112,0.540135817744647,0.043333333333333335,0.8892878499679572,0.9976446971838214
RW,MLPQR_CAL,A1,1,S_gls_emp,0.5520777777777778,0.5385682213799559,0.056666666666666664,0.8519097934027748,0.9528536329594891
RW,MLPQR_CAL,A1,1,S_chi2,0.5917333333333333,0.5543258598561612,0.04,2.6111397612332556,2.8648642040982812
RW,MLPQR_CAL,A1,1,S_maha,0.04516666666666666,0.31173754849782614,0.0,14.196507409947277,3.7005880921239025
RW,MLPQR_CAL,A2,1,S_max,0.5206944444444443,0.5302573160438742,0.08666666666666667,1.5629052699781498,1.6011206143276004
RW,MLPQR_CAL,A2,1,S_band,0.5015388888888889,0.5131646515122479,0.08,0.22416666666666665,0.22791666666666666
RW,MLPQR_CAL,A2,1,S_mean,0.5023,0.5191730622289095,0.06333333333333334,3.955819510041815,4.010946541976991
RW,MLPQR_CAL,A2,1,S_gls_pert,0.5172000000000001,0.5298352997177059,0.08333333333333333,0.8998369602494131,0.9620317906498639
RW,MLPQR_CAL,A2,1,S_gls_pool,0.5203333333333334,0.5327151452316612,0.08666666666666667,0.8892878499679572,0.9553951849561423
RW,MLPQR_CAL,A2,1,S_gls_emp,0.5156999999999999,0.5293748343329863,0.09333333333333334,0.8519097934027748,0.9088818953194815
RW,MLPQR_CAL,A2,1,S_chi2,0.505211111111111,0.522043378521937,0.07,2.6111397612332556,2.7613752112544128
RW,MLPQR_CAL,A2,1,S_maha,0.5226555555555557,0.5148264438943195,0.04666666666666667,14.196507409947277,14.609921358381538
RW,MLPQR_CAL,A3,1,S_max,0.5802333333333334,0.5800108810874018,0.11,1.5629052699781498,1.7013321761151337
RW,MLPQR_CAL,A3,1,S_band,0.5248111111111111,0.5083801525372441,0.05333333333333334,0.22416666666666665,0.2296875
RW,MLPQR_CAL,A3,1,S_mean,0.49707222222222225,0.5026057661963008,0.05,3.955819510041815,3.9343584306269954
RW,MLPQR_CAL,A3,1,S_gls_pert,0.49642777777777775,0.5041891427178509,0.056666666666666664,0.8998369602494131,0.8997831426126538
RW,MLPQR_CAL,A3,1,S_gls_pool,0.49871666666666664,0.5084269304290896,0.05,0.8892878499679572,0.8927597034042261
RW,MLPQR_CAL,A3,1,S_gls_emp,0.5042611111111112,0.5120068972972794,0.056666666666666664,0.8519097934027748,0.864313395368171
RW,MLPQR_CAL,A3,1,S_chi2,0.4865277777777778,0.4982474480113819,0.05333333333333334,2.6111397612332556,2.570420487223613
RW,MLPQR_CAL,A3,1,S_maha,0.6816944444444445,0.6586397614096918,0.11333333333333333,14.196507409947277,19.895262638787607
RW,MLPQR_CAL,A4,1,S_max,0.7308777777777778,0.7063192986184772,0.27666666666666667,1.5629052699781498,1.951365460196818
RW,MLPQR_CAL,A4,1,S_band,0.6853500000000001,0.6311422168035552,0.11666666666666667,0.22416666666666665,0.3804166666666667
RW,MLPQR_CAL,A4,1,S_mean,0.5774111111111111,0.597150724606441,0.10666666666666667,3.955819510041815,4.818854127883213
RW,MLPQR_CAL,A4,1,S_gls_pert,0.5697666666666668,0.5687955228710188,0.08333333333333333,0.8998369602494131,1.081360542357164
RW,MLPQR_CAL,A4,1,S_gls_pool,0.5665444444444445,0.5729529878840534,0.08333333333333333,0.8892878499679572,1.0663971547213544
RW,MLPQR_CAL,A4,1,S_gls_emp,0.5626,0.5731213842617306,0.09,0.8519097934027748,1.0150993990748873
RW,MLPQR_CAL,A4,1,S_chi2,0.5231,0.5797333464509082,0.13,2.6111397612332556,3.3396101532927944
RW,MLPQR_CAL,A4,1,S_maha,0.7636444444444445,0.7506862496499779,0.19666666666666666,14.196507409947277,24.58067149463339
RW,MLPQR_CAL,A0,2,S_max,0.13631111111111113,0.32768609193683895,0.0033333333333333335,1.559742671775148,0.8728027856674326
RW,MLPQR_CAL,A0,2,S_band,0.21318888888888887,0.4410243806480772,0.006666666666666667,0.23729166666666668,0.03958333333333333
RW,MLPQR_CAL,A0,2,S_mean,0.31529999999999997,0.38175597722035515,0.0033333333333333335,4.052878879717573,2.366510207199029
RW,MLPQR_CAL,A0,2,S_gls_pert,0.3599111111111112,0.4046522861146393,0.01,0.9375600423586687,0.6305863949216609
RW,MLPQR_CAL,A0,2,S_gls_pool,0.3620444444444444,0.4036776923718331,0.006666666666666667,0.9266465226785718,0.6219178409721239
RW,MLPQR_CAL,A0,2,S_gls_emp,0.35931111111111114,0.4023050313421834,0.006666666666666667,0.8717091044903688,0.5820977627076189
RW,MLPQR_CAL,A0,2,S_chi2,0.6798333333333334,0.5980465240399898,0.0033333333333333335,2.5426644629196176,2.9777307423120147
RW,MLPQR_CAL,A0,2,S_maha,0.030466666666666663,0.3098360111827423,0.0,12.65686869717723,2.8241665409485632
RW,MLPQR_CAL,A1,2,S_max,0.24463888888888888,0.363869380839971,0.013333333333333334,1.559742671775148,1.1003984440159384
RW,MLPQR_CAL,A1,2,S_band,0.32382222222222223,0.48151460884924296,0.07,0.23729166666666668,0.14197916666666666
RW,MLPQR_CAL,A1,2,S_mean,0.4924777777777779,0.5001405619593517,0.06,4.052878879717573,3.9766175440826674
RW,MLPQR_CAL,A1,2,S_gls_pert,0.5147666666666667,0.5175655109352305,0.04666666666666667,0.9375600423586687,0.9718781022533644
RW,MLPQR_CAL,A1,2,S_gls_pool,0.5153555555555556,0.5174185506538627,0.043333333333333335,0.9266465226785718,0.9608811805967522
RW,MLPQR_CAL,A1,2,S_gls_emp,0.5133777777777777,0.5148323411707381,0.04666666666666667,0.8717091044903688,0.9030417876441038
RW,MLPQR_CAL,A1,2,S_chi2,0.5954888888888888,0.567099914356996,0.05333333333333334,2.5426644629196176,2.9106019163304144
RW,MLPQR_CAL,A1,2,S_maha,0.0505,0.3121219791005381,0.0,12.65686869717723,3.3734195253183055
RW,MLPQR_CAL,A2,2,S_max,0.5079722222222222,0.512075327261073,0.06333333333333334,1.559742671775148,1.5793099410674734
RW,MLPQR_CAL,A2,2,S_band,0.5017833333333332,0.5123246753783375,0.05333333333333334,0.23729166666666668,0.24427083333333333
RW,MLPQR_CAL,A2,2,S_mean,0.5060222222222222,0.5235771322723748,0.07666666666666666,4.052878879717573,4.160075842440142
RW,MLPQR_CAL,A2,2,S_gls_pert,0.5157,0.530621395850984,0.056666666666666664,0.9375600423586687,0.9921066044135141
RW,MLPQR_CAL,A2,2,S_gls_pool,0.5164666666666667,0.5309992381397015,0.056666666666666664,0.9266465226785718,0.9822805140490634
RW,MLPQR_CAL,A2,2,S_gls_emp,0.517,0.5287738962633297,0.06,0.8717091044903688,0.9242806672850247
RW,MLPQR_CAL,A2,2,S_chi2,0.5123,0.528089895611896,0.07333333333333333,2.5426644629196176,2.7219640033583747
RW,MLPQR_CAL,A2,2,S_maha,0.5059111111111111,0.5043275476046065,0.06,12.65686869717723,12.722568668672722
RW,MLPQR_CAL,A3,2,S_max,0.5652611111111111,0.5422096503469983,0.07333333333333333,1.559742671775148,1.6620042395467742
RW,MLPQR_CAL,A3,2,S_band,0.5197777777777778,0.5069802927385414,0.03666666666666667,0.23729166666666668,0.24302083333333332
RW,MLPQR_CAL,A3,2,S_mean,0.4983222222222222,0.5010034973225228,0.05,4.052878879717573,4.037292052081591
RW,MLPQR_CAL,A3,2,S_gls_pert,0.49452222222222225,0.4993906952034217,0.05,0.9375600423586687,0.9287246640328047
RW,MLPQR_CAL,A3,2,S_gls_pool,0.4943111111111111,0.49969615282708674,0.05333333333333334,0.9266465226785718,0.9166021012292388
RW,MLPQR_CAL,A3,2,S_gls_emp,0.4943333333333333,0.5002014001728363,0.06,0.8717091044903688,0.8647564049890178
RW,MLPQR_CAL,A3,2,S_chi2,0.4918555555555555,0.497560274787146,0.05333333333333334,2.5426644629196176,2.5239452013051475
RW,MLPQR_CAL,A3,2,S_maha,0.6694444444444443,0.6657384634170876,0.16666666666666666,12.65686869717723,17.2864749968245
RW,MLPQR_CAL,A4,2,S_max,0.6884277777777777,0.659088235436996,0.12666666666666668,1.559742671775148,1.8773118717971329
RW,MLPQR_CAL,A4,2,S_band,0.6548666666666667,0.6254344611546825,0.11,0.23729166666666668,0.3876041666666667
RW,MLPQR_CAL,A4,2,S_mean,0.5666666666666667,0.5934306692775759,0.12,4.052878879717573,4.823372724540607
RW,MLPQR_CAL,A4,2,S_gls_pert,0.5450333333333334,0.562565057683951,0.08666666666666667,0.9375600423586687,1.0733839366846267
RW,MLPQR_CAL,A4,2,S_gls_pool,0.5501222222222223,0.5633423906299115,0.08,0.9266465226785718,1.0666905040183923
RW,MLPQR_CAL,A4,2,S_gls_emp,0.5445333333333333,0.5601486498112513,0.08666666666666667,0.8717091044903688,0.9947384641589291
RW,MLPQR_CAL,A4,2,S_chi2,0.5489999999999999,0.592390638440791,0.11,2.5426644629196176,3.3771135506123056
RW,MLPQR_CAL,A4,2,S_maha,0.7588222222222223,0.7705108076460344,0.3,12.65686869717723,22.477552143087845
RW,ORACLE,A0,0,S_max,0.0,0.5,0.0,1.6282415296282216,0.0
RW,ORACLE,A0,0,S_band,0.14166666666666666,0.5,0.0,0.20104166666666667,0.0
RW,ORACLE,A0,0,S_mean,0.0,0.5,0.0,3.667273062288462,0.0
RW,ORACLE,A0,0,S_gls_pert,0.0,0.5,0.0,0.7997773683065071,0.0
RW,ORACLE,A0,0,S_gls_pool,0.0,0.5,0.0,0.7997773683065073,0.0
RW,ORACLE,A0,0,S_gls_emp,0.0,0.5,0.0,0.8245755775503658,0.0
RW,ORACLE,A0,0,S_chi2,0.8933333333333333,0.9036144578313253,0.0,2.715922522327479,4.0
RW,ORACLE,A0,0,S_maha,0.0,0.5,0.0,17.12369666261539,0.0
RW,ORACLE,A1,0,S_max,0.00666666666666671,0.38241936579824976,0.0,1.6282415296282216,0.6987049837700059
RW,ORACLE,A1,0,S_band,0.14166666666666666,0.5,0.0,0.20104166666666667,0.0
RW,ORACLE,A1,0,S_mean,0.62,0.6230727309568979,0.0,3.667273062288462,3.9524722565808537
RW,ORACLE,A1,0,S_gls_pert,0.6533333333333333,0.5667448332459902,0.0,0.7997773683065071,0.9718160839014759
RW,ORACLE,A1,0,S_gls_pool,0.6533333333333333,0.576900860138341,0.0,0.7997773683065073,0.9718160839014763
RW,ORACLE,A1,0,S_gls_emp,0.6633333333333333,0.566805439318474,0.0,0.8245755775503658,0.9964765226523483
RW,ORACLE,A1,0,S_chi2,0.43666666666666665,0.5371776089481478,0.0,2.715922522327479,2.047245382619833
RW,ORACLE,A1,0,S_maha,0.0,0.33450684089945215,0.0,17.12369666261539,0.9444265009296009
RW,ORACLE,A2,0,S_max,0.5358444444444445,0.5326451476476715,0.0,1.6282415296282216,1.7043197703498763
RW,ORACLE,A2,0,S_band,0.5214611111111112,0.5193459324458087,0.06,0.20104166666666667,0.21604166666666666
RW,ORACLE,A2,0,S_mean,0.5089444444444444,0.5181646576223876,0.06666666666666667,3.667273062288462,3.7864752542178857
RW,ORACLE,A2,0,S_gls_pert,0.5547444444444445,0.555584524376264,0.08,0.7997773683065071,0.923744946278088
RW,ORACLE,A2,0,S_gls_pool,0.5547444444444445,0.555584524376264,0.08,0.7997773683065073,0.9237449462780883
RW,ORACLE,A2,0,S_gls_emp,0.5546666666666666,0.5582528334585973,0.08333333333333333,0.8245755775503658,0.9554484083331992
RW,ORACLE,A2,0,S_chi2,0.49981111111111115,0.511907182265374,0.05,2.715922522327479,2.7776053690642275
RW,ORACLE,A2,0,S_maha,0.5220888888888889,0.5257304127427851,0.09,17.12369666261539,17.54686300466302
RW,ORACLE,A3,0,S_max,0.5962111111111111,0.577172677119942,0.0,1.6282415296282216,1.8149350614083088
RW,ORACLE,A3,0,S_band,0.5268166666666667,0.5110713639811113,0.04,0.20104166666666667,0.20770833333333333
RW,ORACLE,A3,0,S_mean,0.5012388888888889,0.5022866935655634,0.05333333333333334,3.667273062288462,3.6765819355121745
RW,ORACLE,A3,0,S_gls_pert,0.5097277777777778,0.5142674183660723,0.06,0.7997773683065071,0.824379824557136
RW,ORACLE,A3,0,S_gls_pool,0.5097277777777778,0.5142674183660723,0.06,0.7997773683065073,0.8243798245571357
RW,ORACLE,A3,0,S_gls_emp,0.5117055555555556,0.5178745107279197,0.06666666666666667,0.8245755775503658,0.8554875463070105
RW,ORACLE,A3,0,S_chi2,0.4812055555555556,0.48908170953119845,0.05,2.715922522327479,2.6629241229071168
RW,ORACLE,A3,0,S_maha,0.8825722222222223,0.8848941534177616,0.55,17.12369666261539,27.500788374098992
RW,ORACLE,A4,0,S_max,0.8054888888888889,0.7727715856411823,0.0,1.6282415296282216,2.2303568674058147
RW,ORACLE,A4,0,S_band,0.7365277777777778,0.6931312686262886,0.18666666666666668,0.20104166666666667,0.4110416666666667
RW,ORACLE,A4,0,S_mean,0.6210666666666667,0.6498504939127663,0.19666666666666666,3.667273062288462,5.2413730363541235
RW,ORACLE,A4,0,S_gls_pert,0.6089333333333333,0.6352272823004012,0.17,0.7997773683065071,1.1159158185802187
RW,ORACLE,A4,0,S_gls_pool,0.6089333333333333,0.6352272823004012,0.17,0.7997773683065073,1.1159158185802192
RW,ORACLE,A4,0,S_gls_emp,0.6130555555555556,0.6359545927255066,0.18666666666666668,0.8245755775503658,1.152549911682174
RW,ORACLE,A4,0,S_chi2,0.569811111111111,0.6377214996036247,0.23666666666666666,2.715922522327479,4.706549980454898
RW,ORACLE,A4,0,S_maha,0.9733888888888889,0.9774704359436968,0.92,17.12369666261539,39.03956349516974
RW,ORACLE,A0,1,S_max,0.0,0.5,0.0,1.6422834075551633,0.0
RW,ORACLE,A0,1,S_band,0.13333333333333336,0.5,0.0,0.20458333333333334,0.0
RW,ORACLE,A0,1,S_mean,0.0,0.5,0.0,3.7555997981912514,0.0
RW,ORACLE,A0,1,S_gls_pert,0.0,0.5,0.0,0.8021155342944305,0.0
RW,ORACLE,A0,1,S_gls_pool,0.0,0.5,0.0,0.8021155342944307,0.0
RW,ORACLE,A0,1,S_gls_emp,0.0,0.5,0.0,0.8147086788713271,0.0
RW,ORACLE,A0,1,S_chi2,0.8933333333333333,0.9036144578313253,0.0,2.627142216229979,4.0
RW,ORACLE,A0,1,S_maha,0.0,0.5,0.0,17.339279673283407,0.0
RW,ORACLE,A1,1,S_max,0.00666666666666671,0.39937381201283906,0.0,1.6422834075551633,0.698704983770006
RW,ORACLE,A1,1,S_band,0.13333333333333336,0.5,0.0,0.20458333333333334,0.0
RW,ORACLE,A1,1,S_mean,0.5766666666666667,0.6123292361349333,0.0,3.7555997981912514,3.9524722565808537
RW,ORACLE,A1,1,S_gls_pert,0.6366666666666667,0.5594024209960896,0.0,0.8021155342944305,0.9718160839014763
RW,ORACLE,A1,1,S_gls_pool,0.6366666666666667,0.5752147108861141,0.0,0.8021155342944307,0.9718160839014761
RW,ORACLE,A1,1,S_gls_emp,0.6533333333333333,0.5885071271672107,0.0,0.8147086788713271,0.9776215170491102
RW,ORACLE,A1,1,S_chi2,0.4633333333333334,0.5641791327402373,0.0,2.627142216229979,2.0472453826198334
RW,ORACLE,A1,1,S_maha,0.0,0.3407310541055958,0.0,17.339279673283407,0.9444265009296011
RW,ORACLE,A2,1,S_max,0.5337333333333334,0.5279358355462733,0.0,1.6422834075551633,1.708351928903794
RW,ORACLE,A2,1,S_band,0.5153666666666666,0.5236972344287372,0.056666666666666664,0.20458333333333334,0.215625
RW,ORACLE,A2,1,S_mean,0.5039111111111112,0.5179453509293619,0.05333333333333334,3.7555997981912514,3.836592700400097
RW,ORACLE,A2,1,S_gls_pert,0.5309666666666666,0.5460332475304944,0.07333333333333333,0.8021155342944305,0.8905531491273365
RW,ORACLE,A2,1,S_gls_pool,0.5309666666666666,0.5460332475304944,0.07333333333333333,0.8021155342944307,0.8905531491273363
RW,ORACLE,A2,1,S_gls_emp,0.5283333333333333,0.5428889977818612,0.07666666666666666,0.8147086788713271,0.899915102882857
RW,ORACLE,A2,1,S_chi2,0.4999222222222222,0.5146438956635173,0.05333333333333334,2.627142216229979,2.7517463764790433
RW,ORACLE,A2,1,S_maha,0.5240777777777778,0.5338683633853788,0.08,17.339279673283407,17.750884502865482
RW,ORACLE,A3,1,S_max,0.6199055555555556,0.5973658338314678,0.0,1.6422834075551633,1.870524871332331
RW,ORACLE,A3,1,S_band,0.5280944444444444,0.5105485618924868,0.043333333333333335,0.20458333333333334,0.211875
RW,ORACLE,A3,1,S_mean,0.4984222222222222,0.5031419308978904,0.04666666666666667,3.7555997981912514,3.745609524960819
