process,model,seed,horizon,z_mean,z_var,psi,psi_theory,n_eff_pert,n_eff_pert_med,n_eff_pool,n_eff_ema,n_eff_hybrid,n_eff_b,n_eff_emp,R_frobenius
SEAS,ORACLE,1,28,-0.12888165080244493,1.0321797180489531,4.599865365442273e-05,4.5998653654473914e-05,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084827,6.83559267060719,3.922061297970646,6.924006683644039,1.4345472450881889
SEAS,ORACLE,1,29,-0.019013428155181675,0.957986777242105,3.219905755808744e-05,3.219905755813174e-05,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084827,6.83559267060719,3.922061297970646,6.924006683644039,1.4345472450881889
SEAS,ORACLE,1,30,-0.0003036237616634333,0.9562037678397584,2.2539340290760663e-05,2.2539340290692216e-05,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084827,6.83559267060719,3.922061297970646,6.924006683644039,1.4345472450881889
SEAS,ORACLE,1,31,0.00284267298551759,0.8919097402329915,1.577753820353029e-05,1.5777538203484548e-05,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084827,6.83559267060719,3.922061297970646,6.924006683644039,1.4345472450881889
SEAS,ORACLE,1,32,-0.05707108179378454,0.7923642594746432,1.1044276742369468e-05,1.1044276742439184e-05,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084827,6.83559267060719,3.922061297970646,6.924006683644039,1.4345472450881889
WN,ORACLE,2,1,0.04403479577166603,0.908264171356578,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,2,-0.004711536992350217,1.0624976492943,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,3,0.0010872378047463549,0.9821520059264705,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,4,-0.010316934385841171,0.9923900663235254,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,5,0.054384977127721425,0.9250321025767229,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,6,0.06429596372805636,1.076252003507571,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,7,-0.06118426606606157,0.8565537250039603,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,8,-0.01737739628457199,1.0520876499503289,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,9,-0.01925179364519333,1.040537819235523,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,10,-0.08197907929311782,0.9235080006958473,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,11,0.044700422164040104,1.1127120390274414,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,12,-0.029014757901407104,0.9589267533942079,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,13,-0.06087668014373104,0.9267438941173987,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,14,-0.050012879957249935,0.954662092430115,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,15,0.05099636083311577,0.9538137258207807,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,16,0.039583133806658,0.7718471960969635,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,17,-0.02325638958389857,0.9480138853572029,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,18,-0.0008822959790564629,1.0221059034199669,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,19,-0.015527898737293154,1.038691755557651,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,20,-0.053529045121852206,0.9401239887813273,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,21,0.022573744686413058,0.9090924887404624,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,22,0.04590923692707597,0.9654025340974433,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,23,0.004647973520103745,0.9573548402730925,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,24,-0.12891408909786112,0.8646656334870613,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,25,0.07713615861195391,0.8727107183634962,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,26,-0.018598164166718667,0.9687533399801682,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,27,-0.051173980405618484,0.9657053086176732,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,28,0.039554571633654764,0.8630647965365646,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,29,0.004834128832969237,1.0099567368023883,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,30,-0.058470911659367235,0.9663879009187846,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,31,0.06246267889853759,0.9107506656076794,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
WN,ORACLE,2,32,0.010911906647864084,0.9665183488412613,0.0,0.0,32.0,32.0,32.0,32.0,33.98579904967567,32.0,37.13472685679515,1.337606047188819
RW,ORACLE,2,1,-0.021837734992329116,0.9658432741387359,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,2,0.0014480425484369845,0.9987356243609887,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,3,0.049431999008831475,0.998347790191735,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,4,0.07714932183590059,0.9919743604767193,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,5,0.10932009781565015,0.9522790575002478,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,6,0.1262151026849028,0.9645152253883066,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,7,0.12375796694066059,0.9837128941327006,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,8,0.13085200786588475,1.0217562724874583,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,9,0.10047428001588024,1.0200988254846193,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,10,0.07371661043118777,1.0063566444656593,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,11,0.08050041422658727,0.9814099666085506,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,12,0.08107279021160187,0.9494331551784578,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,13,0.09827091123135752,0.9522189928984635,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,14,0.07581630020164636,0.9647588535467173,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,15,0.08749270521145183,0.9668567337188498,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,16,0.08290848086882739,1.013144633779713,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,17,0.08482928036157761,0.9910394610824294,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,18,0.09329336066255527,0.9813245962163393,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,19,0.11885858088216139,1.0318420707884768,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,20,0.10424134754654926,0.9912358770406972,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,21,0.11415160752667072,1.0388140494650897,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,22,0.10530664873236151,1.0481794548162193,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,23,0.12068390007956005,1.0863401598017217,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,24,0.12256340961491326,1.0883169133735604,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,25,0.11156847136084594,1.0385583956523528,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,26,0.1157984051455739,1.0425640937435534,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,27,0.11843133206666628,1.0643872985731686,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,28,0.10830617534203699,1.069735052272845,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,29,0.11310289453198766,1.0454261678647632,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,30,0.11603410554682739,1.0454722968485108,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,31,0.11194996036328599,1.0115530208027779,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
RW,ORACLE,2,32,0.09864202539275747,1.008499955238187,1.0000000000000064,1.0,1.9345523344794886,1.9345523344794924,1.9345523344794893,1.9345523344794882,1.9147174259624293,1.002295595909598,1.9034080895558767,0.6764660529581233
AR1,ORACLE,2,1,-0.06960056807388194,0.8460146711639444,0.7000000000000001,0.7,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,2,-0.07976714025846117,1.0220150100106495,0.49,0.48999999999999994,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,3,-0.017621986408892856,0.9774763259275497,0.343,0.3429999999999999,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,4,-0.022091548390376345,0.9600532502183476,0.2401,0.24009999999999992,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,5,-0.04968500237828536,0.8861019791916624,0.16806999999999997,0.16806999999999994,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,6,-0.07899428348703734,0.9234111994919041,0.11764899999999998,0.11764899999999996,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,7,-0.038863581469231835,1.0361308579558284,0.08235429999999996,0.08235429999999996,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,8,-0.030634427397197957,1.006703793300759,0.057648009999999986,0.05764800999999997,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,9,0.004631719446221769,1.0671031187731972,0.040353606999999986,0.04035360699999998,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,10,-0.003064652373093978,1.0445237396716756,0.028247524899999987,0.02824752489999998,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,11,0.076955737921904,1.0118440963584063,0.019773267429999995,0.019773267429999988,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,12,0.03396551171595307,0.9697105374008866,0.013841287200999993,0.01384128720099999,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,13,0.06374849628692801,0.8574992475589083,0.009688901040699995,0.009688901040699992,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,14,-0.028660856632509654,1.0003890762633307,0.006782230728489996,0.006782230728489994,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,15,-0.013324550364538848,0.9274091612912434,0.004747561509942996,0.004747561509942996,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,16,0.002128153139186509,0.9169623330809338,0.003323293056960097,0.0033232930569600965,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,17,-0.00454465508520053,0.8724234991988618,0.002326305139872068,0.0023263051398720674,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,18,0.03044822414103603,0.9006477593156842,0.0016284135979104475,0.001628413597910447,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,19,0.0009250526181657485,0.9440747875137303,0.0011398895185373134,0.001139889518537313,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,20,-0.02022348829742216,0.9228243393949407,0.0007979226629761193,0.0007979226629761189,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,21,-0.03756800563630036,1.098668270736778,0.0005585458640832834,0.0005585458640832833,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,22,0.004617599764278806,1.1646584684608394,0.0003909821048582983,0.00039098210485829826,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,23,0.047258960749902976,1.07274129183078,0.0002736874734008089,0.0002736874734008088,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,24,0.07327236180169905,1.0451528982003258,0.00019158123138056615,0.00019158123138056612,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,25,0.056938210054496494,1.0738755135470623,0.0001341068619663963,0.00013410686196639628,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,26,0.04281686805486606,0.9238731809284139,9.387480337647739e-05,9.387480337647739e-05,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,27,0.004269722545975387,0.8951456219588514,6.571236236353417e-05,6.571236236353417e-05,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,28,-0.05483894549328504,0.9452859001908678,4.599865365447393e-05,4.5998653654473914e-05,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,29,-0.04595309068400346,0.9727562118814528,3.2199057558131744e-05,3.219905755813174e-05,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,30,0.00030074199080906363,0.9983502454606482,2.2539340290692216e-05,2.2539340290692216e-05,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,31,-0.009049105681149793,1.1894208638109827,1.577753820348455e-05,1.5777538203484548e-05,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
AR1,ORACLE,2,32,0.07911776969954427,0.9307966865067053,1.1044276742439186e-05,1.1044276742439184e-05,6.887301804084822,6.887301804084823,6.887301804084822,6.887301804084824,6.981706075290654,3.922061297970645,7.252946463143764,1.417331146984175
SEAS,ORACLE,2,1,-0.11139021805812635,0.786000235299354,0.6999999999999993,0.7,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,2,-0.12534754760813352,1.0914171634870813,0.48999999999999955,0.48999999999999994,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,3,-0.14649077994647594,0.9868180262152016,0.34299999999999975,0.3429999999999999,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,4,-0.05922959641738944,1.0933533055211102,0.24009999999999976,0.24009999999999992,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,5,-0.04268939660531833,1.0360988806842355,0.16806999999999986,0.16806999999999994,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,6,0.04625205266084314,1.0336528560339042,0.11764899999999988,0.11764899999999996,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,7,0.08987940698709537,1.0145292693593437,0.08235429999999987,0.08235429999999996,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,8,0.083855741481704,0.9347175988569377,0.05764801,0.05764800999999997,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,9,0.03047405714319434,0.9190874004798619,0.040353606999999944,0.04035360699999998,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,10,-0.062040772019746955,0.7846668001196566,0.028247524899999852,0.02824752489999998,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,11,-0.0698997727377769,0.8003809340009065,0.019773267429999953,0.019773267429999988,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,12,-0.0452152709123207,0.8683813936978466,0.013841287200999872,0.01384128720099999,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,13,-0.04446887859000945,0.8999834453013716,0.009688901040699993,0.009688901040699992,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,14,-0.04923657916235036,0.921233269089866,0.006782230728489958,0.006782230728489994,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,15,-0.006138743051734693,0.9972287225957855,0.004747561509943036,0.004747561509942996,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,16,-0.056468436174746596,1.0347057926531882,0.0033232930569600497,0.0033232930569600965,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,17,0.02281689721419731,1.0502510079633243,0.002326305139872111,0.0023263051398720674,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,18,0.06877669381224444,1.0914017206478297,0.0016284135979103844,0.001628413597910447,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,19,-0.0152648580533084,0.9473939370166792,0.0011398895185373936,0.001139889518537313,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,20,0.10266795372507877,0.933095521561324,0.0007979226629760785,0.0007979226629761189,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,21,0.023968226480197585,0.9405511716311203,0.00055854586408328,0.0005585458640832833,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,22,0.0166098041862561,0.9727126364118307,0.0003909821048582498,0.00039098210485829826,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,23,-0.06116600024111045,0.9576995644444952,0.0002736874734008185,0.0002736874734008088,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,24,-0.0017008952245395352,0.9836897813961264,0.0001915812313807401,0.00019158123138056612,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,25,-0.03756193205546941,1.0341801231821852,0.00013410686196639192,0.00013410686196639628,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,26,-0.010816372167255794,1.0492238002388141,9.387480337634688e-05,9.387480337647739e-05,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,27,-0.014693113663571553,0.9352816482997023,6.571236236350899e-05,6.571236236353417e-05,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
